date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:56	181124/181124	---MCZ	200	added ('OK')	text/html	etag:W/%22234ec4920e26ea94b2d07ed4a053fda9%22	https://fr.y8.com/games/love_pins	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/love_pins.html	(from https://fr.y8.com/games/coloring_for_kids)
20:22:57	179683/179683	---MCZ	200	added ('OK')	text/html	etag:W/%225a139dbd603d335a730f7c3c96cddf2f%22	https://fr.y8.com/games/erase_one_part	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/erase_one_part.html	(from https://fr.y8.com/games/coloring_for_kids)
20:22:57	137782/137782	---MCZ	200	added ('OK')	text/html	etag:W/%226abda6bbc25008582bf341a0b22453db%22	https://fr.y8.com/games/zoo_match	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/zoo_match.html	(from https://fr.y8.com/games/coloring_for_kids)
20:22:58	153553/153553	---MCZ	200	added ('OK')	text/html	etag:W/%229fee0dfc419a2baed9c6e45a3c0ec0f8%22	https://fr.y8.com/games/yes_that_dress_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/yes_that_dress_.html	(from https://fr.y8.com/games/coloring_for_kids)
20:22:59	152746/152746	---MCZ	200	added ('OK')	text/html	etag:W/%225b9b4cf4305173080f99258c2ea1f36a%22	https://fr.y8.com/games/pixel_art_challenge	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pixel_art_challenge.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:00	153000/153000	---MCZ	200	added ('OK')	text/html	etag:W/%220b03065559bf83178107508e7bf7d278%22	https://fr.y8.com/games/pirate_girl_creator	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pirate_girl_creator.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:01	153019/153019	---MCZ	200	added ('OK')	text/html	etag:W/%22e61a1dba4bfc82dd8bc17bd66490a6dc%22	https://fr.y8.com/games/color_match_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/color_match_3d.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:01	181267/181267	---MCZ	200	added ('OK')	text/html	etag:W/%226162594cd0f6034e73ae370510f87e80%22	https://fr.y8.com/games/draw_a_portrait_in_90_seconds	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/draw_a_portrait_in_90_seconds.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:02	181454/181454	---MCZ	200	added ('OK')	text/html	etag:W/%222cc4473fd0647f6b8eb6ff3a26edaf2d%22	https://fr.y8.com/games/happy_crayons	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/happy_crayons.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:02	154860/154860	---MCZ	200	added ('OK')	text/html	etag:W/%22923dd618d22872bab94fee2758b8143b%22	https://fr.y8.com/games/didi_friends_colouring_book	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/didi_friends_colouring_book.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:04	160572/160572	---MCZ	200	added ('OK')	text/html	etag:W/%22b4c6e82891a1b979519b977d963fa3e9%22	https://fr.y8.com/games/sweet_pony_coloring_book	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/sweet_pony_coloring_book.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:04	138524/138524	---MCZ	200	added ('OK')	text/html	etag:W/%22aabf1c4844365defdf4728690353dfae%22	https://fr.y8.com/games/mosaic_puzzle_art	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mosaic_puzzle_art.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:05	155975/155975	---MCZ	200	added ('OK')	text/html	etag:W/%22cb69f1f9309b1f724e0ca60d5001ad87%22	https://fr.y8.com/games/color_pixel_art_classic	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/color_pixel_art_classic.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:05	177598/177598	---MCZ	200	added ('OK')	text/html	etag:W/%22b026969e44aa0ae016b5e59fbd37c338%22	https://fr.y8.com/games/pixario	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pixario.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:06	180745/180745	---M-Z	200	added ('OK')	text/html	etag:W/%22cb73f9548a206a28486a28ada327a2d4%22	https://fr.y8.com/games/pencil_rush_online	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pencil_rush_online.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:06	211108/211108	---M-Z	200	added ('OK')	text/html	etag:W/%2296d623373be085962abc98da1930d802%22	https://fr.y8.com/games/princess_tattoo_work	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princess_tattoo_work.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:07	152458/152458	---MCZ	200	added ('OK')	text/html	etag:W/%22abba733b057f22de2092a65a32213705%22	https://fr.y8.com/games/water_color	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/water_color.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:07	153235/153235	---MCZ	200	added ('OK')	text/html	etag:W/%227e3538b9a24e57006d3ad46ace2909d2%22	https://fr.y8.com/games/diamond_painting_asmr_coloring	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/diamond_painting_asmr_coloring.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:09	178797/178797	---MCZ	200	added ('OK')	text/html	etag:W/%22e1fbdcc6824a0a05ecf7f2cdf113f6ee%22	https://fr.y8.com/games/mosaic_fantasy	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mosaic_fantasy.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:09	179161/179161	---MCZ	200	added ('OK')	text/html	etag:W/%223f08c2c84a735c6dc9c131f49408daea%22	https://fr.y8.com/games/lina_babysitter	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/lina_babysitter.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:10	204254/204254	---MCZ	200	added ('OK')	text/html	etag:W/%223a49bcf8ad1e6c48c21080e69130e6a9%22	https://fr.y8.com/games/teen_titans_go_how_to_draw_beast_boy	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/teen_titans_go_how_to_draw_beast_boy.html	(from https://fr.y8.com/games/coloring_for_kids)
20:23:10	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:23:10%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/coloring_for_kids)
20:23:11	151457/151457	---MCZ	200	added ('OK')	text/html	etag:W/%2215dcde48d96aa79bac55fb21c4a88902%22	https://fr.y8.com/games/chicken_wars_/webgl	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/chicken_wars_/webgl.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:11	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%22cdc0954c25989f8a1338ba4b85c548a9%22	https://fr.y8.com/games/chicken_wars_.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/chicken_wars_.js	(from https://fr.y8.com/games/chicken_wars_)
20:23:12	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:23:12%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/chicken_wars_)
20:23:12	19462/19462	---M--	200	added ('OK')	image/gif	etag:%221603116534%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/129286/small.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/129286/small.gif	(from https://fr.y8.com/games/chicken_wars_)
20:23:13	151987/151987	---MCZ	200	added ('OK')	text/html	etag:W/%22c7e9d797f99ee3a62862d68430a6d12b%22	https://fr.y8.com/games/hyper_scary_halloween_party	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/hyper_scary_halloween_party.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:15	180379/180379	---MCZ	200	added ('OK')	text/html	etag:W/%22fbd2b663fc69c84eb8871c7d8d3c47d3%22	https://fr.y8.com/games/precision_online	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/precision_online.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:15	151416/151416	---MCZ	200	added ('OK')	text/html	etag:W/%22a57404aaee66e5173c9b4932ac153d50%22	https://fr.y8.com/games/dunk	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/dunk.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:15	179946/179946	---M-Z	200	added ('OK')	text/html	etag:W/%22d1beb258d5ca877a2cd0386209af1100%22	https://fr.y8.com/games/truck_off-road_simulator	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/truck_off-road_simulator.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:17	175861/175861	---MCZ	200	added ('OK')	text/html	etag:W/%227632fbd609ee95e33c3e476bad1f7489%22	https://fr.y8.com/games/atv_offroad_2	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/atv_offroad_2.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:17	183259/183259	---MCZ	200	added ('OK')	text/html	etag:W/%225350309374eb526801c1487bfff3b111%22	https://fr.y8.com/games/throne_defender	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/throne_defender.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:18	151488/151488	---MCZ	200	added ('OK')	text/html	etag:W/%223e03d56de351722c5f94803ce07f8aeb%22	https://fr.y8.com/games/tank_game_online	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/tank_game_online.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:18	187369/187369	---MCZ	200	added ('OK')	text/html	etag:W/%229074da9c641b1e07946856cd94de1f56%22	https://fr.y8.com/games/wildlife_hunters_fury	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/wildlife_hunters_fury.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:19	180610/180610	---MCZ	200	added ('OK')	text/html	etag:W/%22ee048ee6351bb4dd324a8baaaa4d7754%22	https://fr.y8.com/games/masked_io	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/masked_io.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:20	139258/139258	---MCZ	200	added ('OK')	text/html	etag:W/%22c711dbb1e147ac2bcfcd94a76e8b22f6%22	https://fr.y8.com/games/silly_bombs_and_space_invaders	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/silly_bombs_and_space_invaders.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:21	162552/162552	---MCZ	200	added ('OK')	text/html	etag:W/%22fe81b967ef441034c2d35a058da4fb07%22	https://fr.y8.com/games/me_alone_2	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/me_alone_2.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:21	163453/163453	---MCZ	200	added ('OK')	text/html	etag:W/%22c845471845148b2f6b264e9aaaed56f0%22	https://fr.y8.com/games/warzone_mercenaries	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/warzone_mercenaries.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:22	178281/178281	---MCZ	200	added ('OK')	text/html	etag:W/%2236444743b4704fed4c62ae38e03675d0%22	https://fr.y8.com/games/stickman_hunter	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/stickman_hunter.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:23	178004/178004	---MCZ	200	added ('OK')	text/html	etag:W/%22e520f1689f7a18393a268a24eae42d66%22	https://fr.y8.com/games/chainsaw_dance	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/chainsaw_dance.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:23	178786/178786	---MCZ	200	added ('OK')	text/html	etag:W/%22f59da48669ed5520f7d69db5f5875a06%22	https://fr.y8.com/games/red_handed	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/red_handed.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:24	157463/157463	---MCZ	200	added ('OK')	text/html	etag:W/%224bc10d9aee4c7dff03a71457858cd6e2%22	https://fr.y8.com/games/time_shooter	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/time_shooter.html	(from https://fr.y8.com/games/chicken_wars_)
20:23:24	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:23:24%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/chicken_wars_)
20:23:25	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%2260d5cc8c5133376c37ad4df2914058ec%22	https://fr.y8.com/games/winter_clash_3d.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/winter_clash_3d.js	(from https://fr.y8.com/games/winter_clash_3d)
20:23:25	5510/5510	---M--	200	added ('OK')	image/jpeg	etag:c6dfe6b45158a1990c4d9a5a2286b8d0	https://cdn.y8.com/profile_pictures/alb_skender-large.jpg	C:/Mes%20Sites%20Web/caca/cdn.y8.com/profile_pictures/alb_skender-large.jpg	(from https://fr.y8.com/games/winter_clash_3d)
20:23:26	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:23:26%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/winter_clash_3d)
20:23:26	481/481	---M--	200	added ('OK')	image/png	etag:%221659014513%22	https://img-hws.y8.com/assets/y8/play-button-3cc9f80cc6e5b369b0eae3ecc348cea198a66391c43c5a7b12b93dfb6935aa92.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/y8/play-button-3cc9f80cc6e5b369b0eae3ecc348cea198a66391c43c5a7b12b93dfb6935aa92.png	(from https://fr.y8.com/games/winter_clash_3d)
20:23:27	4859/4859	---M--	200	added ('OK')	image/jpeg	etag:%221618893588%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-video-thumbnails-001/283900/s180x135_video_thumbnail.jpg	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-video-thumbnails-001/283900/s180x135_video_thumbnail.jpg	(from https://fr.y8.com/games/winter_clash_3d)
20:23:28	207802/207802	---MCZ	200	added ('OK')	text/html	etag:W/%2218ceee39c1ec667d4156a0db3ca8d867%22	https://fr.y8.com/games/rocket_clash_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/rocket_clash_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:28	179219/179219	---MCZ	200	added ('OK')	text/html	etag:W/%22f6ad3494cd32a85a907fba01a67fc5b1%22	https://fr.y8.com/games/subway_clash_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/subway_clash_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:29	174564/174564	---MCZ	200	added ('OK')	text/html	etag:W/%22d23651e530c5c000687fcdd4b46c8350%22	https://fr.y8.com/games/subway_clash_2	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/subway_clash_2.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:31	174045/174045	---MCZ	200	added ('OK')	text/html	etag:W/%22b596dab566277716a95b369403fcc7fe%22	https://fr.y8.com/games/zombie_clash_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/zombie_clash_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:32	207342/207342	---MCZ	200	added ('OK')	text/html	etag:W/%22bca5bad64954044a5591987585c3a70a%22	https://fr.y8.com/games/sniper_clash_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/sniper_clash_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:32	206747/206747	---MCZ	200	added ('OK')	text/html	etag:W/%22b2f68eb9377a57a8cca841142d94c0d6%22	https://fr.y8.com/games/farm_clash_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/farm_clash_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:33	202614/202614	---MCZ	200	added ('OK')	text/html	etag:W/%2269fd68fc499c5a54b81f1aa6f65cb684%22	https://fr.y8.com/games/vegas_clash_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/vegas_clash_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:33	155469/155469	---M-Z	200	added ('OK')	text/html	etag:W/%22d492babe6afe27a1273ca8ba5d5efc65%22	https://fr.y8.com/games/pubg_pixel	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/pubg_pixel.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:34	198158/198158	---MCZ	200	added ('OK')	text/html	etag:W/%229c68b587458037f63bedd7b974cad1a6%22	https://fr.y8.com/games/drunken_archers_duel	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/drunken_archers_duel.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:35	155428/155428	---MCZ	200	added ('OK')	text/html	etag:W/%22c46c804cff296710461ebc84acf3cace%22	https://fr.y8.com/games/fields_of_fury	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/fields_of_fury.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:35	158879/158879	---M-Z	200	added ('OK')	text/html	etag:W/%22b099232fcc508e7c4d6275c6cfabd046%22	https://fr.y8.com/games/mini_royale_2_io	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mini_royale_2_io.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:35	205300/205300	---M-Z	200	added ('OK')	text/html	etag:W/%223ca50f306f394bb76d0f985c46c10534%22	https://fr.y8.com/games/football_legends_2019	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/football_legends_2019.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:35	153476/153476	---MCZ	200	added ('OK')	text/html	etag:W/%2292ea88e805ea00a1f74c94987036fe35%22	https://fr.y8.com/games/christmas_klondike_solitaire	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_klondike_solitaire.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:36	122041/122041	---MCZ	200	added ('OK')	text/html	etag:W/%224688929861575884af8fd31929c01a30%22	https://fr.y8.com/games/christmas_slingshot	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_slingshot.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:37	179920/179920	---MCZ	200	added ('OK')	text/html	etag:W/%2289a5429032f5594da5d274825c8a79e2%22	https://fr.y8.com/games/mr_hunter_2d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mr_hunter_2d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:37	153600/153600	---M-Z	200	added ('OK')	text/html	etag:W/%2242e96b61be4da0e74bc4c0d7888e71cc%22	https://fr.y8.com/games/christmas_time_difference	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_time_difference.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:38	181121/181121	---MCZ	200	added ('OK')	text/html	etag:W/%229e776d7af6844b45080d4fd5a58336a5%22	https://fr.y8.com/games/sniper_shot_bullet_time	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/sniper_shot_bullet_time.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:38	179809/179809	---MCZ	200	added ('OK')	text/html	etag:W/%226ad748a354c301f35ff047f41d21af27%22	https://fr.y8.com/games/winter_mahjong	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/winter_mahjong.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:39	157988/157988	---MCZ	200	added ('OK')	text/html	etag:W/%22cca2bb5ea0c684b87d692bda618f0551%22	https://fr.y8.com/games/sniper_3d	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/sniper_3d.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:39	143359/143359	---MCZ	200	added ('OK')	text/html	etag:W/%22bfcef060c87edfffe209499af05fc63b%22	https://fr.y8.com/games/winter_differences_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/winter_differences_.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:40	180490/180490	---MCZ	200	added ('OK')	text/html	etag:W/%22147047d6e673a20e7e780b3b76d14b7e%22	https://fr.y8.com/games/christmas_float_connect	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/christmas_float_connect.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:40	154773/154773	---MCZ	200	added ('OK')	text/html	etag:W/%221079832f2ada8471718430c4d4ada99b%22	https://fr.y8.com/games/mr_jack_vs_zombies	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mr_jack_vs_zombies.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:41	180030/180030	---MCZ	200	added ('OK')	text/html	etag:W/%2277a7a9c7ea50abc00c0b24dad377d583%22	https://fr.y8.com/games/snow_man_balance	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/snow_man_balance.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:42	181748/181748	---MCZ	200	added ('OK')	text/html	etag:W/%22fcc425932f7420b9cfd597b88617e6e6%22	https://fr.y8.com/games/staying_home_christmas_eve	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/staying_home_christmas_eve.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:42	157428/157428	---MCZ	200	added ('OK')	text/html	etag:W/%2201f5e929949a38353b851ece553aa6cd%22	https://fr.y8.com/games/soviet_sniper	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/soviet_sniper.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:43	179643/179643	---MCZ	200	added ('OK')	text/html	etag:W/%2213424d974729b817649e8e5e125e1aa3%22	https://fr.y8.com/games/winter_bubbles_	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/winter_bubbles_.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:44	179381/179381	---MCZ	200	added ('OK')	text/html	etag:W/%22dc8febbde9c6bfb48a2766734600d71b%22	https://fr.y8.com/games/zombie_sniper	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/zombie_sniper.html	(from https://fr.y8.com/games/winter_clash_3d)
20:23:44	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:23:44%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/winter_clash_3d)
20:23:44	32134/32134	---M--	200	added ('OK')	image/gif	etag:%221618090422%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-big-thumbnails-001/119621/big.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-big-thumbnails-001/119621/big.gif	(from https://fr.y8.com/games/santa_haircut)
20:23:45	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%2277b3cc4fb7ae95844532445c36130ea7%22	https://fr.y8.com/games/santa_haircut.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/santa_haircut.js	(from https://fr.y8.com/games/santa_haircut)
20:23:45	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:23:45%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/santa_haircut)
20:23:45	20769/20769	---M--	200	added ('OK')	image/gif	etag:%221618562465%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/138440/small.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/138440/small.gif	(from https://fr.y8.com/games/santa_haircut)
20:23:46	6687/6687	---M--	200	added ('OK')	image/jpeg	etag:%221618890408%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-video-thumbnails-001/310033/s180x135_video_thumbnail.jpg	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-video-thumbnails-001/310033/s180x135_video_thumbnail.jpg	(from https://fr.y8.com/games/santa_haircut)
20:23:46	160641/160641	---M-Z	200	added ('OK')	text/html	etag:W/%2200e5fa4caf431f3f60433511b2d7e2b7%22	https://fr.y8.com/games/man_haircut	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/man_haircut.html	(from https://fr.y8.com/games/santa_haircut)
20:23:47	184775/184775	---MCZ	200	added ('OK')	text/html	etag:W/%22237ccbef04722cbca7dc6f74e832833f%22	https://fr.y8.com/games/cool_boys_makeover	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/cool_boys_makeover.html	(from https://fr.y8.com/games/santa_haircut)
20:23:47	187325/187325	---M-Z	200	added ('OK')	text/html	etag:W/%22f4f3afae96f291f433c470a8ae7acc00%22	https://fr.y8.com/games/mummy_plastic_surgery	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/mummy_plastic_surgery.html	(from https://fr.y8.com/games/santa_haircut)
20:23:48	160018/160018	---MCZ	200	added ('OK')	text/html	etag:W/%22c5ea60f1aa76b9b72b9cdc872419f505%22	https://fr.y8.com/games/carol_s_haircut_salon	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/carol_s_haircut_salon.html	(from https://fr.y8.com/games/santa_haircut)
20:23:48	181075/181075	---M-Z	200	added ('OK')	text/html	etag:W/%22ed17ef8403d8a964bf2c8c7e552c97fc%22	https://fr.y8.com/games/blonde_ashley_haircut	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/blonde_ashley_haircut.html	(from https://fr.y8.com/games/santa_haircut)
20:23:49	188500/188500	---M-Z	200	added ('OK')	text/html	etag:W/%2221192383e7fa647a34ab651aa7abae66%22	https://fr.y8.com/games/cute_lips_plastic_surgery	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/cute_lips_plastic_surgery.html	(from https://fr.y8.com/games/santa_haircut)
20:23:50	210424/210424	---MCZ	200	added ('OK')	text/html	etag:W/%22fa0f4a52e6968aa89b1817d77ef77c46%22	https://fr.y8.com/games/princess_gallbladder_surgery	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/princess_gallbladder_surgery.html	(from https://fr.y8.com/games/santa_haircut)
20:23:50	152007/152007	---MCZ	200	added ('OK')	text/html	etag:W/%220b957e487eacc93d68ca2c2e0de19132%22	https://fr.y8.com/games/draw_tattoo	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/draw_tattoo.html	(from https://fr.y8.com/games/santa_haircut)
20:23:51	184418/184418	---MCZ	200	added ('OK')	text/html	etag:W/%228ab92ce4e8ee9f2776c7ed2ab78439a1%22	https://fr.y8.com/games/funny_throat_surgery_2	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/funny_throat_surgery_2.html	(from https://fr.y8.com/games/santa_haircut)
20:23:51	198339/198339	---M-Z	200	added ('OK')	text/html	etag:W/%221e0bbca90ca1d7c6e0b1c33a739bcd77%22	https://fr.y8.com/games/funny_nose_surgery	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/funny_nose_surgery.html	(from https://fr.y8.com/games/santa_haircut)
20:23:53	180242/180242	---MCZ	200	added ('OK')	text/html	etag:W/%221ad41a9f5b43cf08c907952014fc18f7%22	https://fr.y8.com/games/catwalk_battle	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/catwalk_battle.html	(from https://fr.y8.com/games/santa_haircut)
20:23:53	127963/127963	---MCZ	200	added ('OK')	text/html	etag:W/%22466643328dfa7d10d23352c24105e3b9%22	https://fr.y8.com/games/cute_cat_hospital	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/cute_cat_hospital.html	(from https://fr.y8.com/games/santa_haircut)
